osm_id,code,fclass,name
"2534762","2252",pitch,
"2838058","2204",park,
"2903046","2204",park,
"2903368","2204",park,St Michael's Green
"2903369","2204",park,
"2903398","2204",park,Bush Hill Park
"2914274","2204",park,Stephens House & Grounds
"2926821","2204",park,Oakwood Park
"2939009","2204",park,Enfield Town Park
"2939140","2204",park,Victoria Recreation Ground
"2953350","2204",park,Sunnyhill Park
"2955990","2204",park,Whetstone Stray
"2956123","2252",pitch,
"2956125","2204",park,School Playing Fields
"2956187","2008",town_hall,Lewisham Town Hall
"2956188","2201",theatre,Broadway Theatre
"2956192","2522",sports_shop,JD Sports
"2956193","2251",sports_centre,Air Thrill
"2956783","2204",park,Lewisham Park
"3178749","2204",park,Norfolk Square Garden
"3241371","2204",park,Russell Square
"3241840","2204",park,Tavistock Square
"3385169","2204",park,Glebelands Playing Fields Park
"3400436","2204",park,Friary Park
"3401837","2204",park,Hatherop Park
"3430579","2204",park,Carlisle Park
"3541791","2204",park,Hampton Court Green
"3595906","2204",park,
"3664747","2204",park,Durants Park
"3687942","2204",park,
"3690582","2204",park,
"3690586","2204",park,
"3690598","2204",park,The Pleasance
"3725111","2204",park,
"3794047","2252",pitch,
"3810263","2255",golf_course,Bush Hill Park Golf Club
"3810529","2255",golf_course,Trent Park Golf Course
"3810598","2255",golf_course,Enfield Golf Club
"3819393","2255",golf_course,Hadley Wood Golf Course
"3848339","2255",golf_course,Old Fold Manor Golf Course
"3872808","2204",park,Broomfield Park
"3986346","2204",park,Kensington Gardens
"3988895","2204",park,Grove Park
"3991615","2204",park,Hampton Court Park
"3991822","2252",pitch,
"4001091","2015",graveyard,Hoop Lane Jewish Cemetery
"4001101","2204",park,Big Wood
"4001292","2015",graveyard,East Finchley Cemetery
"4001293","2015",graveyard,St Pancras and Islington Cemetery
"4001293","2204",park,St Pancras and Islington Cemetery
"4006015","2204",park,Old Deer Park
"4013115","2255",golf_course,South Hertfordshire Golf course
"4013452","2204",park,Arrandene Open Space
"4020542","2204",park,Fortune Green
"4020620","2204",park,Grove Farm local nature reserve
"4040566","2204",park,Hendon Park
"4040975","2204",park,Wood End East Recreation Ground
"4045176","2204",park,Gladstone Park
"4045840","2204",park,Bellingham Green
"4045842","2204",park,Mountsfield Park
"4049350","2204",park,Lammas Park
"4068461","2082",school,Wood End Primary School
"4072806","2204",park,Queens Park
"4075108","2204",park,Lincoln's Inn
"4075881","2252",pitch,
"4075902","2001",police,Catford Police Station
"4076614","2251",sports_centre,St Dunstan's College Jubilee Grounds
"4076620","2543",doityourself,Wickes
"4076656","2501",supermarket,Sainsbury's
"4076730","2204",park,Bethune Park
"4076765","2252",pitch,
"4078565","2255",golf_course,Lee Valley Golf Course
"4078566","2204",park,Craig Park
"4078567","2204",park,Pymmes Park
"4078593","2204",park,
"4080097","2255",golf_course,North Middlesex Golf Club
"4081049","2204",park,Grosvenor Square
"4082589","2204",park,Leicester Square
"4082589","2721",attraction,Leicester Square
"4082666","2204",park,Primrose Hill
"4085758","2204",park,Stanley Park
"4089030","2015",graveyard,Hampstead Cemetery
"4089030","2204",park,Hampstead Cemetery
"4090241","2204",park,Church Fields
"4097473","2204",park,Fairland Park
"4097475","2082",school,North Harringay Primary School
"4097476","2204",park,Finsbury Park
"4111166","2204",park,Wimbledon Park
"4116247","2204",park,Monken Hadley Common
"4132124","2082",school,Queens Park Community School
"4133074","2204",park,Aldersbrook Avenue Recreation Ground
"4134680","2204",park,
"4159433","2204",park,
"4179926","2255",golf_course,Hendon Golf Course
"4188297","2204",park,Ludgrove Playing Field
"4194174","2204",park,
"4211785","2110",hospital,St Ann's Hospital
"4211972","2015",graveyard,Paddington Old Cemetery
"4218878","2015",graveyard,Lavender Hill Cemetery
"4218891","2015",graveyard,
"4229534","2082",school,Harris Lowe Academy Willesden
"4234161","2252",pitch,Sunley Field
"4234606","2082",school,Hornsey School for Girls
"4234648","2204",park,Stationers Park
"4234649","2082",school,Weston Park Primary School
"4239295","2082",school,Lauriston School
"4239815","2204",park,Parsons Green
"4242918","2204",park,Chelmsford Square Tennis Courts & Gardens
"4242930","2204",park,Roundwood Park
"4243023","2501",supermarket,Sainsbury's
"4244828","2204",park,Hammersmith Park
"4244829","2204",park,Shepherds Bush Green
"4245003","2204",park,Cranford Country Park
"4248571","2255",golf_course,Stanmore Golf Club
"4248612","2204",park,Preston Park
"4250453","2255",golf_course,Sudbury Golf Course
"4250571","2255",golf_course,Ealing Golf Course
"4250991","2252",pitch,
"4251005","2252",pitch,
"4251103","2251",sports_centre,Ealing Cricket Club
"4251186","2204",park,Walpole Park
"4251190","2204",park,Dean Gardens
"4251232","2015",graveyard,Hortus Burial Ground
"4251251","2255",golf_course,Airlinks Golf Course
"4251253","2252",pitch,
"4251257","2252",pitch,
"4251258","2252",pitch,
"4252522","2204",park,Hurlingham Park
"4252532","2204",park,South Park
"4253226","2961",wastewater_plant,Mogden Sewage Works
"4253286","2204",park,Woburn Square
"4253288","2204",park,Gordon Square
"4253353","2204",park,St. John's Gardens
"4253527","2204",park,West Square Garden
"4253555","2256",stadium,Allianz Stadium
"4253646","2204",park,Queen Square Gardens
"4253657","2204",park,Red Lion Square Gardens
"4253735","2252",pitch,
"4253887","2204",park,Berkeley Square
"4253932","2015",graveyard,
"4253932","2204",park,
"4254099","2204",park,Victoria Embankment Gardens
"4254146","2252",pitch,
"4255486","2721",attraction,Mixed Bathing Pond No 3
"4255959","2204",park,Goose Green
"4256144","2204",park,Argyle Square Gardens
"4256229","2204",park,Golden Square
"4256244","2401",hotel,"Holiday Inn, Bloomsbury"
"4256262","2015",graveyard,Saint Pancras' Gardens
"4256264","2204",park,Vauxhall Pleasure Gardens
"4256651","2205",playground,Vauxhall Walk Playground
"4256950","2204",park,Whitehall Garden
"4256953","2204",park,Whitehall Garden
"4256958","2721",attraction,Horse Guards Parade
"4257005","2204",park,Grosvenor Gardens
"4257006","2204",park,Grosvenor Gardens
"4257343","2205",playground,
"4257684","2252",pitch,
"4257697","2204",park,Fairlop Waters Country Park
"4258095","2204",park,Christchurch Gardens
"4259619","2204",park,Dean's Yard
"4259627","2204",park,College Green
"4259687","2204",park,Victoria Tower Gardens
"4259726","2204",park,St John's Gardens
"4259897","2204",park,Riverside Walk Gardens
"4259902","2204",park,Millbank Gardens
"4259910","2204",park,Causton Street Playground
"4260005","2252",pitch,
"4260006","2205",playground,
"4260009","2204",park,Archbishop's Park
"4262577","2082",school,Oaks Park High School
"4263128","2252",pitch,
"4263129","2252",pitch,
"4263338","2252",pitch,
"4263344","2252",pitch,Cricket Ground
"4263357","2252",pitch,
"4263358","2252",pitch,
"4263365","2204",park,
"4263419","2252",pitch,
"4263420","2252",pitch,
"4264353","2251",sports_centre,Parliament Hill Lido
"4264375","2252",pitch,
"4267353","2204",park,Clitterhouse Playing Fields
"4267812","2082",school,The Crest Academy
"4268009","2252",pitch,
"4268231","2204",park,Lowlands Recreation Ground
"4268233","2204",park,The Grove Open Space
"4268543","2255",golf_course,Roehampton Club Golf Course
"4268580","2255",golf_course,Richmond Park Golf Course
"4268663","2015",graveyard,Putney Vale Cemetery
"4270045","2252",pitch,
"4270104","2204",park,Barkingside Recreation Ground
"4270349","2251",sports_centre,Lee Valley Athletics Centre
"4270352","2203",cinema,Odeon Lee Valley
"4270429","2424",caravan_site,Lea Valley Camping and Caravan Park
"4270736","2251",sports_centre,Osterley Sports Centre
"4271138","2110",hospital,North Middlesex University Hospital
"4271516","2204",park,Mandeville Parkway
"4272920","2204",park,Crabtree Fields
"4274490","2204",park,Chestnuts Park
"4275669","2204",park,
"4276445","2015",graveyard,Southgate Cemetery
"4280573","2204",park,Tatem Park
"4282738","2255",golf_course,Stapleford Abbotts - Priors Golf Course
"4287154","2204",park,Priory Park
"4289483","2255",golf_course,Risebridge Golf Centre
"4289772","2255",golf_course,Romford Golf Club
"4289781","2204",park,
"4289919","2252",pitch,
"4289922","2252",pitch,
"4289923","2252",pitch,
"4289924","2252",pitch,West Ham Training Ground
"4289954","2082",school,The Royal Liberty School
"4296028","2204",park,Montagu Recreation Ground
"4300342","2204",park,Garratt Lane Old Burial Ground
"4301169","2015",graveyard,Edmonton Cemetery
"4314454","2204",park,Fairy Hill Park
"4317455","2255",golf_course,Wimbledon Park Golf Club
"4317460","2015",graveyard,Cherry Lane Cemetery
"4333599","2204",park,Lamorbey Park
"4338440","2204",park,Brunswick Park
"4338882","2501",supermarket,Waitrose
"4338883","2501",supermarket,M&S
"4338932","2204",park,King George V Playing Fields
"4339203","2204",park,Sturgess Park
"4344560","2204",park,The Green Hackbridge
"4345798","2251",sports_centre,Willesden Sports Centre
"4347189","2204",park,Beddington Park
"4356408","2110",hospital,The Wilson Hospital
"4357123","2204",park,Myatt's Fields
"4358388","2251",sports_centre,Sutton Arena
"4358458","2204",park,St James's Square Gardens
"4358794","2082",school,Green Wrythe Primary School
"4358882","2204",park,
"4358991","2204",park,Island Gardens
"4363883","2110",hospital,Hammersmith Hospital
"4364605","2204",park,West End Green
"4364957","2204",park,Childs Hill Park
"4365471","2251",sports_centre,Putney Lawn Tennis Club
"4371808","2252",pitch,
"4373996","2204",park,Jubilee Gardens
"4374361","2204",park,Soham Lane Open Space
"4374362","2204",park,Enfield Island Village Play Area
"4377803","2255",golf_course,Highgate Golf Club
"4379364","2110",hospital,Barnet Hospital
"4380344","2256",stadium,Craven Cottage
"4380345","2204",park,Bishop's Park
"4384263","2204",park,Durnsford Road Recreation Ground
"4384279","2204",park,Garratt Park
"4389642","2015",graveyard,Gap Road Cemetery
"4392726","2204",park,Ridding Lane Open Space
"4392792","2204",park,Maybank Open Space
"4393572","2204",park,Bloomsbury Square Gardens
"4395951","2204",park,Woodcroft Park
"4402018","2015",graveyard,Tottenham Park Cemetery
"4402021","2015",graveyard,Edmonton Federation Cemetery
"4402122","2256",stadium,The Queen Elizabeth Stadium
"4402124","2204",park,Enfield Playing Fields
"4402236","2251",sports_centre,David Lloyd Centre
"4402485","2204",park,
"4402555","2255",golf_course,Brimsdown Sports & Social Club Golf Course
"4402581","2204",park,
"4402593","2204",park,
"4404347","2082",school,St Michael's CofE Primary School
"4404348","2082",school,Chace Community School
"4406359","2204",park,London Fields
"4407135","2204",park,Alexandra Park
"4407172","2204",park,
"4407951","2204",park,Uxbridge Common
"4408761","2082",school,Uxbridge High School
"4409715","2082",school,Heron Hall Academy
"4412255","2204",park,Whitings Hill Open Space
"4412442","2204",park,Blythe Hill Fields
"4412447","2252",pitch,Ladywell Bowling Club
"4412524","2252",pitch,
"4412724","2204",park,Downham Fields
"4412730","2204",park,
"4412731","2204",park,Downham Park
"4412732","2204",park,
"4412733","2204",park,Whitefoot Lane Playing Fields
"4413501","2205",playground,Reigate Road Playground
"4413701","2251",sports_centre,King's College London Honor Oak Park Sports Ground
"4413870","2082",school,Broomfield School
"4413922","2082",school,Winchmore School
"4413929","2082",school,St Anne's Catholic High School for Girls
"4413948","2082",school,Palmers Green High School
"4414019","2082",school,Aylward Academy
"4414101","2082",school,Southgate School
"4414129","2082",school,Highlands School
"4414651","2015",graveyard,Hither Green Cemetery
"4416362","2204",park,Falcon Park
"4416363","2204",park,Shillington Park
"4416384","2204",park,York Gardens
"4417253","2722",museum,Hangar 1
"4419221","2204",park,Golders Hill Park
"4420787","2082",school,Enfield County School for Girls - Upper School
"13699337","2082",school,Enfield Grammar School
"4420864","2082",school,AIM Academy North London
"4421339","2082",school,Kingsmead School
"4421342","2251",sports_centre,Southbury Leisure Centre
"4421348","2203",cinema,Cineworld Enfield
"4422151","2204",park,William Parnell Park
"4422546","2204",park,Grovelands Park
"4425413","2501",supermarket,Tesco
"4433610","2015",graveyard,Wandsworth Cemetery
"4437823","2251",sports_centre,Magdalen Park Lawn Tennis Club
"4437826","2010",prison,HMP Wandsworth
"4442967","2082",school,St Ignatius College
"4443239","2082",school,Bishop Stopford's School
"4443297","2082",school,The Lea Valley Academy
"4443314","2082",school,Ark John Keats Academy
"4452003","2204",park,Painters Lane Open Space
"4452352","2204",park,Ponders End Park
"4453871","2204",park,Manchester Gardens
"4477127","2252",pitch,
"4477132","2204",park,Old Courthouse Recreation Ground
"4478479","2252",pitch,Whitefield School Sports Pitches
"4481793","2204",park,Clissold Park
"4481918","2015",graveyard,Abney Park
"4483968","2204",park,Greenwich Park
"4488669","2204",park,Westfield Park
"4488860","2204",park,Deptford Park
"4488885","2204",park,Pepys Park
"4490511","2204",park,Cigarette Island Park
"4491025","2251",sports_centre,Kingston Grammar School Sport Ground
"4536914","2110",hospital,St George's Hospital
"4566319","2204",park,Sidney Square
"4566326","2252",pitch,
"4621958","2015",graveyard,Margravine Cemetery
"4629303","2252",pitch,Dulwich Hamlet FC
"4629310","2204",park,St Francis Park
"4629356","2205",playground,
"4643195","2253",swimming_pool,
"4647094","2082",school,Goose Green Primary and Nursery School
"4652261","2204",park,Centre for Wildlife Gardening
"4652279","2204",park,
"4652365","2082",school,St John's and St Clement's Primary School
"4680763","2252",pitch,
"4680791","2252",pitch,
"4680796","2204",park,Talacre Town Green
"4680850","2204",park,Harrington Square Gardens
"4680891","2007",library,British Library
"4680891","2721",attraction,British Library
"4699126","2015",graveyard,Walthamstow Cemetery (Queens Road)
"4701427","2204",park,Latchmere Recreation Ground
"4701535","2204",park,Fred Wells Gardens
"1865728","2258",track,Walthamstow Athletics Track
"4711398","2205",playground,Kitchener Park Playground
"4750643","2204",park,
"4756940","2204",park,
"4757046","2204",park,
"4764027","2204",park,Mortlake Green
"4764554","2015",graveyard,Fulham Cemetery
"4764916","2204",park,Tangier Green
"4765426","2082",school,Holy Trinity Church of England Primary School
"4766398","2082",school,The King's Church of England Primary School
"4767699","2252",pitch,Ham Polo Club
"4768526","2721",attraction,Alexandra Palace
"4769474","2081",university,Kingston University (Kingston Hill Campus)
"4770293","2501",supermarket,Sainsbury's
"4770407","2204",park,Dinton Field
"4770429","2082",school,St Agatha's Catholic Primary School
"4770441","2204",park,Latchmere Rec
"4770646","2082",school,St Paul's C of E Junior School
"4770823","2082",school,Robin Hood Primary and Nursery School
"4775621","2082",school,St Richard's Church of England Primary School
"4781721","2204",park,
"4781725","2205",playground,Elm Road Children's Playground
"4782157","2255",golf_course,Coombe Hill Golf Club
"4784076","2205",playground,
"4784157","2082",school,
"4786340","2205",playground,
"4790745","2252",pitch,
"4792127","2252",pitch,Polo Ground 2
"4794012","2255",golf_course,Royal Mid-Surrey Golf Club
"4795273","2255",golf_course,The Richmond Golf Club
"4796634","2082",school,St George's Primary Catholic Voluntary Academy
"4799189","2204",park,Holly Grove Shrubbery
"4799251","2205",playground,
"4799491","2204",park,Terrace Field
"4799493","2204",park,Terrace Gardens
"4800249","2204",park,Jersey Gardens
"4800540","2082",school,The Frances Bardsley Academy for Girls
"4800542","2204",park,Hylands Park
"4804994","2723",monument,King William's Temple
"4805648","2301",restaurant,Pavilion Bar and Grill
"4806023","2301",restaurant,The Orangery
"4806085","2950",tower,Pagoda
"4806085","2721",attraction,Pagoda
"4808836","2251",sports_centre,David Lloyd Club - Sudbury Hill
"4808837","2252",pitch,
"4808840","2252",pitch,
"4808841","2252",pitch,
"4808847","2253",swimming_pool,
"4808850","2251",sports_centre,North London Golf Academy
"4822314","2110",hospital,St. Helier Hospital
"4830291","2082",school,Wallington County Grammar School
"4834383","2204",park,Lodge Farm Park
"4842335","2082",school,Lampton Academy
"4842384","2204",park,Lampton Park
"4842399","2504",mall,Treaty Centre
"4843253","2252",pitch,All Weather Pitch
"4843256","2252",pitch,Summerfield
"4843258","2252",pitch,Upper Oakmead
"4843458","2015",graveyard,Eastcote Lane Cemetery
"4844651","2082",school,Kingsley Academy
"4857779","2252",pitch,
"4857780","2252",pitch,
"4857806","2255",golf_course,Harrow Hill Golf Course
"4859728","2204",park,Landseer Gardens
"4861142","2251",sports_centre,Lampton Sports Centre
"4862183","2252",pitch,
"4862221","2204",park,Orchard Avenue Recreation Ground
"4865563","2082",school,The Belham Primary School
"4872134","2204",park,Inwood Park
"4874237","2205",playground,
"4874264","2204",park,Butlers Green
"4874265","2205",playground,
"4891492","2204",park,Central Park
"4891717","2204",park,Tyler's Common
"4895985","2204",park,Carshalton Park
"4896010","2205",playground,
"4896040","2082",school,All Saints Carshalton Church of England Primary School
"4896041","2252",pitch,Carshalton Bowls Club
"4898815","2204",park,Figges Marsh
"4898913","2204",park,Streatham Common
"4898917","2204",park,Norwood Grove
"4898921","2252",pitch,
"4899546","2204",park,Mayow Park
"4904172","2205",playground,
"4905378","2252",pitch,
"4905384","2205",playground,
"4907472","2015",graveyard,Old Mortlake Burial Ground
"4907484","2206",dog_park,Whitelands Dog Walking Area
"4907488","2082",school,Redden Court School
"4907493","2110",hospital,Barnes Hospital
"4907651","2082",school,Harold Court Primary School
"4926701","2082",school,Mandeville School
"4927718","2204",park,Belvue Park
"4929878","2204",park,Lesnes Abbey Park
"4930823","2255",golf_course,Sundridge Park Golf Course
"4931195","2255",golf_course,Sidcup Golf Club
"4940708","2721",attraction,Millennium Maze
"4940726","2252",pitch,
"4940729","2205",playground,
"4940786","2204",park,Brent Meadow
"4940789","2252",pitch,
"4941069","2204",park,Bittern's Field
"4941094","2204",park,Pear Tree Park
"4941131","2082",school,Drayton Manor High School
"4941199","2082",school,Oldfield Primary School and Ealing Primary Centre
"4941218","2015",graveyard,Royal Borough of Kensington and Chelsea - Hanwell Cemetery
"4941298","2252",pitch,
"4942606","2082",school,Hilldene Primary School
"4942926","2204",park,
"4942983","2082",school,Ingrebourne School
"4942997","2082",school,Harold Wood Primary School
"4943085","2204",park,
"4943106","2205",playground,
"4944009","2082",school,Grove Road Primary School
"4945244","2501",supermarket,Sainsbury's
"4946671","2301",restaurant,Belair House
"4946717","2252",pitch,
"4946722","2252",pitch,
"4946747","2204",park,Dulwich Park
"4946797","2252",pitch,
"4949563","2082",school,Emerson Park Academy
"4951797","2015",graveyard,Alperton Cemetery
"4953327","2204",park,Thornbury Playing Fields
"4953328","2205",playground,
"4953330","2082",school,New Oaks Primary
"4953331","2082",school,Hounslow Town Primary School
"4954854","2252",pitch,
"4958932","2082",school,Orchard Primary School
"4959880","2007",library,Dana Research Centre and Library
"4959880","2721",attraction,Dana Research Centre and Library
"4960820","2951",comms_tower,Crystal Palace Transmitter
"4960831","2252",pitch,
"4960879","2721",attraction,The Maze
"4960905","2722",museum,Crystal Palace Museum
"4960918","2252",pitch,
"4962498","2204",park,Wanstead Flats
"4962554","2204",park,Wanstead Park
"4962659","2015",graveyard,Manor Park Cemetery & Crematorium
"4964133","2252",pitch,
"4965216","2504",mall,Battersea Power Station
"4965225","2252",pitch,
"4965232","2252",pitch,
"4968529","2252",pitch,
"4968539","2252",pitch,
"4969013","2252",pitch,
"4969033","2252",pitch,
"4969113","2204",park,Islington Green
"4970469","2258",track,
"4970473","2252",pitch,
"4970626","2252",pitch,
"4971810","2082",school,St. Mark's Catholic School
"4976041","2501",supermarket,Tesco
"4979585","2252",pitch,
"4979759","2258",track,Junior Track
"4982149","2204",park,Larkhall Park
"4985325","2501",supermarket,Sainsbury's
"4986435","2082",school,St. Michael and St. Martin Catholic Primary School
"4986436","2082",school,
"4986442","2082",school,The Heathland School
"4989329","2204",park,
"4992437","2205",playground,
"4993543","2501",supermarket,Tesco
"4993706","2543",doityourself,Homebase
"4993790","2722",museum,Forty Hall Museum
"4993828","2501",supermarket,Lidl
"4993835","2251",sports_centre,TeamSport Mitcham
"4993885","2015",graveyard,Camberwell Old Cemetery
"4993995","2015",graveyard,Nunhead Cemetery
"4996178","2501",supermarket,Tesco
"4996349","2082",school,Wellington Primary School
"4996350","2204",park,Wellington Park
"4997019","2504",mall,Wimbledon Quarter Shopping Centre
"4997029","2501",supermarket,Waitrose
"4999977","2015",graveyard,Brompton Cemetery
"5002548","2082",school,Alexandra Primary School
"5002639","2252",pitch,
"5006044","2251",sports_centre,The Griffin Sports Ground
"5006061","2722",museum,HMS Belfast
"5006136","2252",pitch,
"5006140","2252",pitch,
"5007797","2082",school,Gorringe Park Primary School
"5010076","2204",park,Nonsuch Park
"5012632","2303",cafe,Brockwell Hall
"5012633","2252",pitch,
"5012637","2252",pitch,
"5012638","2252",pitch,
"5012639","2252",pitch,
"5012640","2252",pitch,
"5012783","2204",park,Beaversfield Park
"5012795","2082",school,Beavers Community Primary School
"5014215","2082",school,St Ursula's Catholic Primary School
"5015045","2082",school,James Alleyn Preparatory School
"5015046","2251",sports_centre,North Dulwich Lawn Tennis Club
"5019867","2544",furniture_shop,IKEA
"5020144","2204",park,Park Lane Recreation Ground
"5020250","2015",graveyard,Romford Cemetery
"5020251","2255",golf_course,Addington Palace Golf Club
"5021721","2252",pitch,
"5022093","2204",park,
"5022131","2082",school,Merryhills Primary School
"5022171","2251",sports_centre,Southgate Hockey Club
"5022282","2951",comms_tower,BT Tower
"5022282","2721",attraction,BT Tower
"5022506","2015",graveyard,Trent Park Cemetery
"5028281","2251",sports_centre,National Sports Centre
"5028848","2252",pitch,
"5028974","2701",tourist_info,Francis Peek Centre
"5028979","2901",toilet,
"5029603","2252",pitch,
"5030930","2015",graveyard,Bandon Hill Cemetery
"5034164","2082",school,Beddington Infants' School
"5034509","2082",school,Holy Trinity CofE Junior School
"5035391","2252",pitch,Beckwith Courts
"5035392","2252",pitch,Beckwith Courts
"5035441","2252",pitch,
"5038028","2204",park,St Mary's Field
"5038029","2205",playground,
"17298316","2204",park,Heston Park
"5044058","2082",school,Heston Community School
"5044060","2251",sports_centre,
"5044062","2082",school,Cranford Community College
"5045475","2251",sports_centre,Dulwich Sports Ground
"5050122","2252",pitch,Wallington Bowls Club
"5050150","2204",park,Wallington Green
"5051929","2255",golf_course,Orpington Golf Centre
"5052363","2252",pitch,
"5052369","2252",pitch,
"5053285","2501",supermarket,Tesco
"5059665","2255",golf_course,High Elms Golf Club
"5059666","2255",golf_course,Chelsfield Lakes Golf Club
"5059692","2255",golf_course,Farleigh Golf Club
"5059696","2204",park,Birch (Selsdon)
"5061253","2015",graveyard,City of London Cemetery and Crematorium
"5061857","2204",park,Haven Green
"5061858","2204",park,Haven Green
"5068503","2082",school,Isleworth Town Primary School
"5068504","2204",park,Silverhall Park
"5068515","2082",school,St. Mary's Catholic Primary School
"5068526","2084",college,West Thames College
"5070293","2204",park,Stonebridge Gardens
"5076640","2082",school,JCoSS
"5076647","2082",school,Livingstone Primary and Nursery School
"5076650","2255",golf_course,Tudor Park Footgolf Course
"5081403","2082",school,The Smallberry Green Primary School
"5081409","2082",school,The Green School for Girls
"5081759","2251",sports_centre,King's House Sports Ground
"5081760","2251",sports_centre,Chiswick Cricket Club
"5081762","2082",school,Chiswick School
"5081763","2015",graveyard,Chiswick (New) Cemetery
"5081765","2251",sports_centre,Chiswick Tennis Club
"5082648","2204",park,St Mary's Churchyard
"5082649","2204",park,Paddington Green
"5084450","2204",park,Coronation Gardens
"5088428","2204",park,Conolly Dell
"5094376","2204",park,Dukes Meadows
"5095245","2204",park,Horniman Museum and Gardens
"5095245","2722",museum,Horniman Museum and Gardens
"5095289","2743",zoo,Menagerie
"5095292","2303",cafe,Dutch Barn
"5096627","2255",golf_course,Shooters Hill Golf Course
"5096771","2082",school,Isleworth and Syon School
"5096788","2082",school,The Green School for Boys
"5096815","2082",school,Marlborough Primary School
"5096820","2251",sports_centre,Old Isleworthians Sports Club
"5096880","2255",golf_course,Royal Blackheath Golf Club
"5104278","2255",golf_course,Shortlands Golf Club
"5104288","2255",golf_course,Croham Hurst Golf Course
"5104568","2204",park,
"5105539","2252",pitch,Astroturf Pitch
"5107760","2255",golf_course,West Kent Golf Club
"5107818","2255",golf_course,Cherry Lodge Golf Club
"5107965","2252",pitch,
"5107966","2252",pitch,
"5108124","2204",park,King George V Playing Field
"5108441","2251",sports_centre,Peter May Sports Centre
"5111753","2252",pitch,
"5111755","2252",pitch,
"5111756","2252",pitch,
"5112997","2501",supermarket,Morrisons
"5122303","2204",park,Rosemary Gardens
"5123522","2251",sports_centre,The Indian Gymkhana Club
"5123535","2204",park,Jersey Gardens
"5123537","2007",library,Osterley Public Library
"5131192","2204",park,Eel Brook Common
"5149557","2252",pitch,
"5154151","2258",track,
"5154232","2255",golf_course,Barnehurst Golf Course
"5179389","2084",college,Waltham Forest College
"5191387","2252",pitch,Harrow Borough Football Club
"5191389","2204",park,
"5191391","2082",school,Rooks Heath College
"5196313","2258",track,
"5197841","2012",community_centre,Albrighton Community Centre
"5197959","2255",golf_course,Harrow School Golf Course
"5198768","2252",pitch,
"77740","2204",park,Warwick Gardens
"5198769","2205",playground,
"5204861","2204",park,Kendor Gardens
"5210822","2082",school,Mead Primary School
"5211117","2082",school,Drapers' Academy
"5211234","2082",school,Drapers' Pyrgo Priory School
"5211241","2251",sports_centre,Thistleworth Tennis Club
"5211244","2204",park,
"5211245","2251",sports_centre,Wycombe House Cricket and Social Club
"5211981","2082",school,St Joseph's Catholic Primary School
"5211983","2082",school,Hobbayne Primary School
"5211985","2082",school,Brentside High School
"5211987","2252",pitch,
"5211988","2252",pitch,
"5214805","2255",golf_course,Bexleyheath Golf Club
"5215663","2015",graveyard,Bexleyheath Cemetery
"5216490","2082",school,Vicar's Green Primary School
"5216688","2252",pitch,
"5216974","2082",school,Hathaway Primary School
"5216976","2252",pitch,
"5216977","2252",pitch,
"5216978","2251",sports_centre,Trailfinders Sports Club
"5217030","2251",sports_centre,Northolt Rugby Football Club
"5217106","2204",park,
"5217109","2082",school,"Gumley House RC Convent School, FCJ"
"5217112","2204",park,Redlees Park
"5217116","2252",pitch,
"5217130","2204",park,
"5218665","2204",park,Garratt Green
"5218696","2015",graveyard,Streatham Cemetery
"5227669","2252",pitch,
"5228021","2015",graveyard,Plumstead Cemetery
"5228025","2015",graveyard,Erith Cemetery
"5228072","2255",golf_course,Royal Wimbledon Golf Course
"5228085","2204",park,Cottenham Park
"5230708","2007",library,Isleworth Public Library
"5230709","2251",sports_centre,Isleworth Recreation Centre
"5230711","2012",community_centre,Isleworth Explorers Club
"5235491","2252",pitch,
"5235501","2082",school,Carshalton High School for Girls
"5235508","2204",park,Wrythe Recreation Ground
"5243865","2204",park,Cheam Park
"5243866","2204",park,Cheam Recreation Ground
"5247415","2204",park,Cheam War Memorial
"5251130","2251",sports_centre,David Lloyd Raynes Park health club
"5252533","2204",park,Seears Park
"5260188","2204",park,Elthorne Park
"5261003","2204",park,
"5261045","2082",school,St Philomena's Catholic High School for Girls
"5261058","2205",playground,
"5268462","2204",park,Morden Hall Park
"5318737","2204",park,Burton Court
"5318791","2252",pitch,
"5367127","2205",playground,
"5376869","2204",park,Kingsley Park
"5450707","2082",school,Beddington Park Academy
"5450708","2204",park,
"5450728","2082",school,Sherwood Park School
"5454218","2205",playground,
"5457421","2252",pitch,
"5464258","2205",playground,Adventure Playground
"5464259","2252",pitch,Peckham Rye Skatepark
"5464262","2205",playground,Standard Playground
"5465511","2511",convenience,Tesco Express
"5490982","2204",park,Manor Park
"5548352","2501",supermarket,Lidl
"5548356","2082",school,Cherry Garden School
"5551993","2204",park,Lucas Gardens
"5552546","2081",university,
"5552548","2204",park,St Giles' Churchyard
"5561976","2015",graveyard,New Southgate Cemetery and Crematorium
"5602136","2204",park,Ford Square
"5655406","2204",park,Cayton Green Park
"5655418","2082",school,Selborne Primary School
"5732807","2015",graveyard,Lambeth Cemetery
"5784574","2015",graveyard,Charlton Cemetery
"5787571","2204",park,St. Andrew's Park
"5790414","2015",graveyard,Grove Park Cemetery
"5790588","2301",restaurant,Pizza Hut
"5791118","2501",supermarket,Morrisons
"5831176","2204",park,Hoxton Square
"5831179","2082",school,St John the Baptist Voluntary Aided Church of England Primary School
"5884904","2204",park,
"5923323","2204",park,Jesus Green
"5926169","2204",park,Ion Square Gardens
"5926843","2204",park,Pollard Square
